idno	univ	year	public_support_research	lecture_community_science	conference_ceremony_scientific	held_students_scientists	including_years_new	world_development_data	share_donation_team	international_staff_work	education_members_award	visit_education_technology	issues_generous_engineering	lectures_campus_theory	more_service_first	scholars_today_such	participants_services_applications	chinese_activities_field	event_various_systems	details_social_biomedical	invited_year_more	series_establishment_development	speakers_more_project	members_held_information	amp_projects_molecular	development_many_sciences	http_society_including	opening_university_physics	local_including_projects	today_family_years	exchange_alumni_world	first_chinese_analysis	please_guests_awarded	challenges_gratitude_computing	organized_professional_medicine	experts_new_scholars	forum_efforts_important	knowledge_outstanding_international	promote_amp_chemistry	social_promoting_software	economic_commitment_scientist	views_past_materials	global_appreciation_many	community_teaching_awards	session_contribution_laboratory	symposium_donations_technologies	campus_set_fields	different_serving_leading	keynote_student_spatial	experience_people_researchers	other_first_outstanding	research_recognition_computer
cu0148	CUHK	2009	0.257851302623749	0	0	0.0897959321737289	0	0	0	0	0	0	0	0	0.107533000409603	0	0	0	0	0	0	0	0	0	0	0	0	0.366934448480606	0	0	0	0	0.0594529248774052	0	0	0	0	0	0	0.109870806336403	0	0	0	0	0	0	0	0	0	0	0	0
cu0149	CUHK	2009	0	0	0	0.0780231803655624	0	0	0	0.83186286687851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0770991593599319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0103794988244772	0	0	0	0	0	0	0	0	0
cu0152	CUHK	2009	0	0	0	0	0	0	0.0822422504425049	0	0	0	0	0	0	0	0	0	0.136207222938538	0	0	0	0	0	0	0	0.334307134151459	0	0.410456955432892	0	0	0	0.0319131948053837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cu0155	CUHK	2009	0	0.0290481485426426	0	0.234774857759476	0	0.131240546703339	0	0.0745174959301949	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0521394424140453	0	0	0	0.0368210338056087	0	0.0303437877446413	0	0	0	0.177067324519157	0	0	0	0	0.110058210790157	0	0	0	0.0219903569668531	0	0	0	0	0	0	0.099291168153286	0	0
cu0156	CUHK	2009	0	0	0.0807098895311356	0	0	0	0.0348439700901508	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0698916465044022	0.222902983427048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.238441213965416	0.0566736198961735	0	0	0	0.0776900202035904	0	0	0	0.0402049496769905	0	0.144312500953674	0	0
cu0157	CUHK	2009	0.104788213968277	0	0.164498195052147	0	0	0	0	0	0	0	0	0.461177468299866	0	0	0	0	0	0	0	0	0	0.113355755805969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0341045446693897	0.115994721651077	0	0	0	0	0	0	0	0	0	0	0	0
cu0158	CUHK	2009	0.305372148752213	0.141844168305397	0	0	0	0	0	0	0	0	0	0	0	0	0.332674562931061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0212913565337658	0	0	0	0	0	0	0.092788003385067	0	0	0.0942130908370018	0	0	0	0	0	0	0	0	0
cu0161	CUHK	2009	0	0.643602252006531	0	0	0	0	0	0.317203313112259	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0291527472436428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cu0163	CUHK	2009	0.38773587346077	0	0	0	0	0	0	0	0	0	0	0	0	0.10088562220335	0	0	0	0	0	0	0	0	0	0.127691760659218	0	0	0	0	0	0	0	0	0	0	0	0.0343785956501961	0	0.344359695911408	0	0	0	0	0	0	0	0	0	0	0	0
cu0164	CUHK	2009	0.0112165203318	0	0.111132726073265	0	0	0	0	0	0	0	0	0	0	0	0	0	0.185646876692772	0	0	0	0	0	0	0	0	0	0.252480208873749	0	0	0	0	0	0	0	0.0750871822237968	0	0.14997111260891	0.178035154938698	0	0	0	0	0	0	0	0	0	0.0324549414217472	0	0
cu0165	CUHK	2009	0	0	0	0	0	0	0	0	0	0	0	0	0.124396726489067	0.482742071151733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.38319057226181	0	0	0
cu0166	CUHK	2009	0	0	0	0	0	0	0.018879184499383	0.260287821292877	0	0	0	0	0	0	0	0.0407263077795506	0.155765384435654	0	0.0318618305027485	0	0	0	0	0	0.0660746619105339	0	0	0	0	0	0.256598174571991	0	0	0	0.152879044413567	0	0	0	0	0	0	0	0	0	0	0	0.0145014487206936	0	0	0
cu0167	CUHK	2009	0.410523623228073	0	0	0	0	0	0.0358340665698051	0.373168051242828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.071264460682869	0	0	0	0	0	0	0	0.046977624297142	0	0	0	0	0	0.0326890498399734	0	0	0	0	0	0	0
cu0168	CUHK	2009	0.478237986564636	0	0	0	0.0107520362362266	0	0	0	0	0	0	0	0	0.187628835439682	0	0	0	0	0	0	0	0	0	0	0	0	0.146673008799553	0	0	0.027123698964715	0	0	0	0	0	0	0	0.139372199773788	0	0	0	0	0	0	0	0	0	0	0	0
cu0169	CUHK	2009	0	0	0	0.0421651899814606	0	0	0	0	0	0	0	0	0.324465930461884	0.524428427219391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0547994300723076	0	0	0	0	0	0	0	0	0	0.0498426258563995	0	0	0
cu0170	CUHK	2009	0	0.301156669855118	0	0.0765478685498238	0	0	0	0	0	0	0	0	0	0.0791252180933952	0	0	0	0	0	0	0	0	0	0.0475691482424736	0	0	0	0	0	0	0	0	0	0	0	0	0.0452598184347153	0.431593298912048	0	0	0	0	0	0	0	0	0	0	0	0
cu0172	CUHK	2009	0	0	0.119505666196346	0.0983604788780212	0	0	0	0.125858649611473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0414483025670052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.534413754940033	0	0.0637747868895531	0	0	0	0	0	0	0	0	0	0
cu0175	CUHK	2009	0	0	0	0	0	0	0	0	0	0	0	0.0293204933404922	0	0.099321611225605	0	0	0	0	0.167137026786804	0.316131770610809	0	0	0.0400579012930393	0	0	0	0	0	0	0	0.229847699403763	0	0	0	0	0.112916439771652	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cu0176	CUHK	2009	0	0	0.137849971652031	0	0	0	0	0.060774702578783	0	0	0	0	0	0	0	0	0	0	0	0	0	0.250528484582901	0	0	0	0	0	0	0	0	0.026556110009551	0.0696995630860329	0	0	0	0	0.192983239889145	0	0	0	0	0.127583667635918	0	0	0	0	0	0.108844846487045	0	0
cu0178	CUHK	2009	0.25213548541069	0.0485832542181015	0.111671522259712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0381977818906307	0.0281309708952904	0	0	0	0.0937313437461853	0	0	0	0	0	0.0434580072760582	0	0	0	0	0	0	0	0.374827176332474	0	0	0	0	0	0	0	0	0	0	0	0
cu0180	CUHK	2009	0	0	0.0347740091383457	0.1028653383255	0	0	0.010737668722868	0	0	0	0	0	0	0.0111807491630316	0	0	0.614888846874237	0	0	0	0.0173936225473881	0.0157010853290558	0	0	0.0786966979503632	0	0	0	0	0	0	0	0	0	0	0.0194573365151882	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0908543914556503
cu0181	CUHK	2009	0	0	0	0	0	0	0.0278968941420317	0.247039034962654	0	0	0.149011179804802	0	0	0	0	0	0.0425272807478905	0	0	0	0	0	0.0182092264294624	0.0750629678368568	0	0	0	0.15125697851181	0	0	0.194714918732643	0	0	0.0608116909861565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0207449682056904
cu0182	CUHK	2009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.963619887828827	0	0	0	0	0.0207862965762615	0	0	0	0	0	0
cu0183	CUHK	2009	0	0	0.107730433344841	0	0	0	0	0	0	0.0982664301991463	0	0	0	0	0	0	0.177171483635902	0	0	0	0	0	0.0267846714705229	0.0854823291301727	0	0.0991416648030281	0	0.0238325837999582	0	0	0.149317234754562	0.0139643391594291	0	0	0.101177208125591	0	0.112255580723286	0	0	0	0	0	0	0	0	0	0	0	0	0
cu0185	CUHK	2009	0.0702249854803085	0.0383269377052784	0.331829756498337	0	0.0232288800179958	0	0	0.0858242884278297	0	0	0	0	0	0.0940471366047859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0269864164292812	0	0	0	0	0	0.235678941011429	0.0539139099419117	0	0	0	0	0	0	0	0	0	0.0380830056965351	0	0
cu0189	CUHK	2009	0	0	0	0	0	0	0	0	0	0	0	0	0.0352163389325142	0	0	0	0.197486728429794	0.15821436047554	0	0	0.019202571362257	0	0	0	0.421549379825592	0	0	0	0	0	0	0	0	0	0	0	0	0.0202376581728458	0	0	0	0	0	0	0	0	0	0.143255442380905	0	0
cu0192	CUHK	2009	0	0	0	0	0	0	0.0731203481554985	0	0	0	0	0	0	0	0	0	0.0528387688100338	0	0.0404638946056366	0	0	0.0422929488122463	0	0	0.711949706077576	0	0	0	0	0	0	0	0	0	0	0.037041649222374	0	0	0	0	0	0	0	0	0	0	0.0363622047007084	0	0	0
cu0194	CUHK	2009	0	0	0.810976564884186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0142923519015312	0	0.0436416082084179	0	0	0	0	0	0	0	0	0	0.126419708132744	0	0
cu0201	CUHK	2009	0	0.170485585927963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.060837771743536	0	0.0743513330817223	0	0	0	0	0	0	0	0	0	0	0.0468174777925015	0.642265141010284	0	0	0	0	0	0	0	0	0	0	0	0
cu0202	CUHK	2009	0	0	0	0.080615296959877	0	0	0	0.0925023779273033	0.0462559647858143	0.0270595252513885	0.0438845790922642	0	0.510102033615112	0.128114581108093	0	0	0	0	0	0	0	0	0	0.025358896702528	0	0	0	0.0321758314967155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cu0203	CUHK	2009	0	0.0583483465015888	0	0	0	0	0.241093918681145	0	0	0	0	0	0	0	0	0	0.535363137722015	0	0	0	0	0	0	0	0	0	0	0	0.0342459231615067	0	0	0	0	0	0	0	0.105680152773857	0	0	0	0	0	0	0	0	0	0	0	0	0.0179173890501261
cu0205	CUHK	2009	0	0	0.29905754327774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0523176603019238	0	0	0	0	0	0	0	0	0	0.11336625367403	0	0	0	0	0	0	0.421790421009064	0.0473694726824761	0	0	0	0	0	0	0	0.0165012329816818	0	0.0354280844330788	0
cu0207	CUHK	2009	0	0	0.168366521596909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.121246144175529	0	0	0	0	0.348676383495331	0.0496250726282597	0	0.299821585416794	0	0	0	0	0	0	0	0	0	0
cu0208	CUHK	2009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.142964988946915	0	0	0.276330709457397	0	0	0.139299124479294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.432454794645309	0	0	0	0	0	0	0	0	0	0
cu0210	CUHK	2009	0.133849456906319	0	0.419559389352798	0	0	0	0	0	0	0	0	0	0	0	0.135882526636124	0	0	0	0.0246057901531458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0910461694002152	0.0237021762877703	0	0	0	0	0	0	0	0	0.164724364876747	0	0
cu0211	CUHK	2009	0	0	0	0.0778786614537239	0	0	0	0.0926064178347588	0	0	0	0	0	0	0	0	0	0	0	0.0110998209565878	0.0157348718494177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7802894115448	0.0177492685616016	0	0	0	0	0	0	0	0	0	0	0
cu0213	CUHK	2009	0	0	0	0.554688930511475	0	0	0	0.210249096155167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.131309881806374	0	0	0	0	0	0	0	0	0.0962652266025543	0	0	0
cu0214	CUHK	2009	0	0	0	0	0	0	0	0	0	0	0	0.976822257041931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cu0215	CUHK	2009	0	0	0.0727456361055374	0	0	0	0	0	0	0	0	0	0	0	0.0173057988286018	0	0	0	0	0	0	0	0	0.0413485132157803	0	0	0	0	0	0	0	0	0	0	0	0	0.31263267993927	0.540931165218353	0	0	0	0	0	0	0	0	0	0	0	0
cu0216	CUHK	2009	0	0	0	0.710979104042053	0	0	0	0.093349277973175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02103809453547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0395683124661446	0	0	0	0	0	0	0	0	0.121135696768761	0	0	0
cu0217	CUHK	2009	0	0	0	0.329349875450134	0.0940705314278603	0	0	0.257320910692215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.121025115251541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152097523212433	0	0	0	0	0.0336070582270622	0	0	0	0	0	0	0
cu0220	CUHK	2009	0	0.255664765834808	0	0	0	0	0	0	0	0	0	0	0.160051554441452	0	0	0	0.0993974804878235	0	0	0	0	0.0585883185267448	0	0	0	0	0	0	0	0	0	0	0.060238566249609	0	0.153592824935913	0	0.109425030648708	0.063983641564846	0	0	0	0	0	0	0	0.0283155497163534	0	0	0	0
cu0222	CUHK	2009	0	0	0.135934874415398	0	0	0	0	0	0	0	0.303427398204803	0	0.0155619252473116	0	0	0	0	0	0	0	0.0270037800073624	0.176751390099525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0701148808002472	0	0	0	0	0	0	0	0	0	0.243234410881996	0	0.0136692756786942
cu0224	CUHK	2009	0	0	0	0.0251248832792044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0744522586464882	0	0	0	0.627790629863739	0	0	0	0	0	0	0	0.100522637367249	0	0	0	0	0	0.145746961236	0	0	0	0	0	0	0	0	0	0	0	0	0
cu0226	CUHK	2009	0	0	0.0861821398139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0384185239672661	0	0	0	0.184907823801041	0	0	0	0	0.610057473182678	0	0	0	0	0	0	0	0	0	0.0674678906798363	0	0
cu0227	CUHK	2009	0.336842864751816	0.213135659694672	0	0	0	0	0	0	0	0	0.0541696697473526	0	0	0	0.179131790995598	0	0	0.0127837685868144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.115295775234699	0	0	0	0	0.0342045277357101	0	0	0	0	0	0.0480298809707165	0
cu0228	CUHK	2009	0	0.131208747625351	0	0	0	0	0	0.106504246592522	0	0	0	0	0	0	0.0436445586383343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0212411191314459	0	0.0614320896565914	0	0	0.627590835094452	0	0	0	0	0	0	0	0	0	0	0	0
cu0229	CUHK	2009	0	0	0	0.467624962329865	0	0	0	0.157423138618469	0	0	0	0	0	0	0	0	0	0	0	0	0.0114139560610056	0	0	0.0810533612966538	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0966953262686729	0	0	0	0.0276440046727657	0.0859990864992142	0	0	0	0.0620354190468788	0	0	0
cu0232	CUHK	2009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.182304307818413	0	0	0	0.151102155447006	0	0	0	0	0	0	0	0	0	0	0	0.0565049462020397	0.221181526780128	0	0	0	0	0	0	0	0	0	0	0.376045495271683	0	0	0
cu0233	CUHK	2009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.90148276090622	0	0	0	0	0	0	0	0.0307868532836437	0	0	0	0	0	0	0	0	0	0	0.0599806308746338	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cu0236	CUHK	2009	0.117016457021236	0	0	0.0891499519348145	0	0	0	0.0324110984802246	0.0638162195682526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0263879839330912	0	0.0512293837964535	0	0	0.148883834481239	0	0	0	0.309820979833603	0	0	0	0	0.155572801828384	0	0	0	0	0	0	0	0	0	0
cu0237	CUHK	2009	0.277419626712799	0	0	0	0	0	0	0	0	0	0	0	0	0.559006214141846	0	0	0	0	0	0	0	0	0	0	0	0.089612640440464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0571396127343178	0
cu0238	CUHK	2009	0	0	0.25037294626236	0.0693465396761894	0	0	0	0	0	0	0	0	0.207843348383903	0	0	0	0	0	0	0	0.0897331684827805	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0217577144503593	0.0200542900711298	0	0	0	0.164889276027679	0	0	0	0	0	0	0	0.136298954486847	0	0.0339613780379295
cu0240	CUHK	2009	0.194948136806488	0	0	0	0	0	0	0	0	0	0	0	0.794703245162964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cu0241	CUHK	2009	0	0	0.179499447345734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.041646383702755	0.27412936091423	0.443222492933273	0	0	0	0	0	0	0	0	0.0477834492921829	0	0	0
cu0243	CUHK	2009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.993806004524231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cu0247	CUHK	2009	0	0	0	0.152074620127678	0	0	0	0	0	0	0	0	0	0.0868344232439995	0	0	0.0444695539772511	0.065122552216053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.156214401125908	0	0	0	0.361247897148132	0.0724243000149727	0	0	0	0	0	0	0	0	0.0545854307711124	0	0	0
cu0248	CUHK	2009	0.303007990121841	0	0	0.0232297293841839	0	0.0681335031986237	0	0	0	0.0566338375210762	0	0	0	0	0.119522780179977	0	0	0	0.0268440674990416	0	0	0	0	0	0	0.102394439280033	0	0	0	0	0	0	0	0	0.0211686324328184	0	0.273195743560791	0	0	0	0	0	0	0	0	0	0	0	0	0
cu0249	CUHK	2009	0	0	0	0.075917974114418	0	0	0	0	0.153991132974625	0.0258147139102221	0	0	0.333032459020615	0.232374414801598	0	0	0	0	0	0	0	0	0	0	0.137924924492836	0.0214368626475334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014229653403163	0	0
cu0251	CUHK	2009	0.0989815145730973	0	0	0	0.126099914312363	0	0	0.368686556816101	0	0	0	0	0	0.0758411586284637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0144664281979203	0	0	0	0.307868987321854	0	0	0	0	0	0	0	0	0	0	0	0
cu0253	CUHK	2009	0.0176488347351551	0	0	0.382497876882553	0	0	0	0.0798839628696442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0682206302881241	0	0.271633803844452	0	0	0	0	0	0	0	0	0	0	0.169319644570351	0	0	0	0	0	0	0	0	0	0	0	0	0
cu0254	CUHK	2009	0	0	0	0	0	0	0	0	0	0.0641176104545593	0	0	0	0.173524379730225	0	0	0.572036802768707	0	0.0447227321565151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13465128839016	0	0
cu0255	CUHK	2009	0	0.153263986110687	0.0567600205540657	0.0880130380392075	0	0	0	0.0615181215107441	0	0	0	0	0	0	0	0	0	0.0322586372494698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.174223363399506	0.421799957752228	0	0	0	0	0	0	0	0	0	0	0	0
cu0256	CUHK	2009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0630569756031036	0.170105442404747	0	0	0	0	0	0	0.280598938465118	0	0	0.112927310168743	0	0	0	0	0	0	0	0	0	0.100045241415501	0	0	0	0	0	0	0	0	0	0	0.268378168344498	0	0
cu0259	CUHK	2009	0.139694735407829	0	0	0	0.133452162146568	0	0	0.360897034406662	0	0	0	0	0	0.0289988033473492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0105305863544345	0	0	0	0.303849995136261	0	0	0	0	0.0155095560476184	0	0	0	0	0	0	0
cu0260	CUHK	2009	0	0.0590828955173492	0	0	0	0	0.111933827400208	0	0	0	0	0	0	0.0332900993525982	0	0	0	0	0.531306564807892	0	0	0	0.110973909497261	0	0	0	0	0.0879378616809845	0	0	0	0	0	0	0.0635619759559631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cu0261	CUHK	2009	0	0	0	0	0.20036543905735	0	0	0.128948614001274	0	0	0	0	0.0353310741484165	0.615828335285187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0162766184657812	0	0
cu0262	CUHK	2009	0.317405223846436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.098822146654129	0	0	0	0	0	0	0	0.369883358478546	0.116726644337177	0	0	0	0	0	0.0844712406396866	0	0	0	0	0	0
cu0265	CUHK	2009	0	0.136478632688522	0	0.101773478090763	0	0	0	0	0	0	0	0	0.074965313076973	0	0	0	0	0	0	0	0	0	0	0	0	0.566751182079315	0	0	0	0	0	0	0	0	0	0	0.0148933259770274	0.0742029398679733	0	0	0	0	0	0	0	0	0.0273540113121271	0	0	0
cu0267	CUHK	2009	0	0	0	0	0	0	0	0.160808339715004	0	0	0	0	0	0.262605220079422	0	0	0	0	0	0	0	0	0	0.220816880464554	0	0	0	0	0	0	0	0	0	0	0	0	0.209826245903969	0	0	0	0	0	0	0	0	0	0.0800948068499565	0.0600033663213253	0	0
cu0268	CUHK	2009	0.221346378326416	0	0.060678668320179	0.0365903824567795	0	0	0	0	0	0	0	0	0	0.165882304310799	0.112047612667084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.150035008788109	0	0	0	0	0	0	0	0	0	0.246793627738953	0	0
cu0270	CUHK	2009	0	0	0.691846430301666	0	0	0	0	0.0568970255553722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.218355447053909	0	0.0239888429641724	0	0	0	0	0	0	0	0	0	0
cu0271	CUHK	2009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.430652797222137	0	0	0	0	0	0	0	0.17309308052063	0	0.256631463766098	0	0	0.134153738617897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cu0274	CUHK	2009	0.779530346393585	0	0	0	0	0	0	0	0	0	0	0	0	0.0266417134553194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0685158371925354	0	0.106473468244076	0	0	0	0	0
cu0276	CUHK	2009	0.579496622085571	0	0.167269870638847	0	0	0	0	0.117448955774307	0.0165679566562176	0	0	0	0	0	0	0	0.0172407701611519	0	0	0	0	0.0246952623128891	0	0.0621916651725769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cu0277	CUHK	2009	0	0	0	0	0	0	0	0	0	0	0	0	0.102802947163582	0	0.331573069095612	0	0	0	0	0	0	0	0	0	0	0.357825994491577	0	0	0	0	0	0	0	0	0	0	0	0	0.10175321996212	0.085008829832077	0	0	0	0	0	0	0	0	0	0
cu0278	CUHK	2009	0	0	0	0	0	0	0	0.0156379789113998	0	0	0	0	0	0	0	0.0257171168923378	0.443993717432022	0	0	0	0	0	0	0	0.205351427197456	0	0	0	0	0	0	0.0233246367424726	0	0	0.115643613040447	0	0.137360990047455	0	0	0	0	0	0.0132286408916116	0	0	0	0	0	0.0159657336771488	0
cu0280	CUHK	2009	0	0.0582775473594666	0	0.129035845398903	0	0	0	0	0	0	0.0625358149409294	0	0.435286223888397	0.235125601291656	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0127105759456754	0	0	0	0	0	0	0	0	0.036539800465107	0	0	0	0	0	0	0	0	0	0	0.0178231149911881	0	0
cu0281	CUHK	2009	0.0693683624267578	0	0	0	0	0	0	0	0	0	0	0	0	0.5259929895401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.168372854590416	0	0	0	0	0	0	0	0	0	0.229731306433678	0	0	0
cu0282	CUHK	2009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.401115238666534	0	0.0482615754008293	0	0	0	0	0	0.54418683052063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cu0283	CUHK	2009	0.219767734408379	0	0	0	0	0.0591138117015362	0	0	0	0	0	0	0	0	0.29678350687027	0	0	0.0870969817042351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283516585826874	0	0	0	0	0	0	0	0	0.0388740003108978	0	0	0
cu0284	CUHK	2009	0	0.0670183002948761	0.0869720652699471	0	0	0	0	0.599423706531525	0	0	0.0123546421527863	0	0.0363543406128883	0	0	0	0	0	0	0	0	0	0	0.0242428313940763	0	0	0	0	0	0	0	0	0	0	0	0	0	0.086460754275322	0.0287502612918615	0	0	0	0.0315166972577572	0	0	0	0	0	0	0
cu0285	CUHK	2009	0.207204684615135	0	0	0	0	0	0.0720449090003967	0	0	0	0	0	0	0	0	0	0.0785702466964722	0	0	0	0	0	0	0.230339959263802	0.123921133577824	0.0257064681500196	0	0	0	0	0	0	0	0	0	0	0	0.153660893440247	0	0	0	0	0	0	0	0	0	0	0	0.102503322064877
cu0287	CUHK	2009	0	0	0	0	0	0	0	0	0	0	0	0	0.706493258476257	0.111772693693638	0	0	0	0	0	0	0	0	0	0.0783480033278465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09461959451437	0	0	0	0	0	0	0
cu0289	CUHK	2009	0.0530703701078892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.119597986340523	0	0.0168194696307182	0	0	0	0	0	0.769521534442902	0	0	0	0	0	0	0	0	0	0	0	0	0.0233383793383837	0	0	0	0	0.0131584461778402	0	0	0	0	0	0	0
cu0290	CUHK	2009	0.0397794246673584	0	0	0	0	0	0.0217646099627018	0.189094170928001	0	0	0	0	0.0760579705238342	0.200533449649811	0	0	0	0	0	0	0	0	0	0	0	0	0	0.264740377664566	0	0.0687731429934502	0.0649109855294228	0	0	0	0	0.0292509645223618	0	0	0	0	0	0	0.0272367987781763	0	0.0116245411336422	0	0	0	0	0
cu0291	CUHK	2009	0	0	0.395880997180939	0.0305133294314146	0	0	0	0	0	0	0	0	0	0.0486942827701569	0	0	0	0	0	0	0	0	0	0.075444757938385	0.192824184894562	0	0	0	0	0	0	0	0.0260030515491962	0	0	0	0	0	0	0	0	0.200265437364578	0	0	0	0	0	0	0	0.0249191168695688
cu0293	CUHK	2009	0.851965844631195	0.132097765803337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
